YEAR,CONSTITUENCY,NAME,WINNER,PARTY,GENDER,AGE,CATEGORY,VOTES,ELECTORS,VOTERS,VALID VOTES
2006,PERANAMALLUR,. DHANUSU R,N,IND,M,49,GEN,790,170898,121990,121231
2006,MELMALAYANUR,. SENTHAMIZHSELVAN.P,W,PMK,M,41,GEN,56758,174345,123976,123907
2006,MELMALAYANUR,. TAMILMOZHI RAJADATHAN.(TMT).R,N,AIADMK,F,46,GEN,45457,174345,123976,123907
2006,MELMALAYANUR,. CHANDIRA DASS.C,N,DMDK,M,37,GEN,15265,174345,123976,123907
2006,MELMALAYANUR,. MARIYAPPAN.S,N,IND,M,41,SC,1850,174345,123976,123907
2006,MELMALAYANUR,. ANTHONY MARY.(TMT).M,N,IND,F,58,GEN,973,174345,123976,123907
2006,MELMALAYANUR,. MANIMARAN.S.R.,N,IND,M,27,GEN,743,174345,123976,123907
2006,MELMALAYANUR,. DURAIKKANNU.T,N,BSP,M,45,SC,721,174345,123976,123907
2006,MELMALAYANUR,. BHASKARAN.B,N,BJP,M,45,GEN,698,174345,123976,123907
2006,MELMALAYANUR,. KANNAN.M.,N,IND,M,48,GEN,676,174345,123976,123907
2006,MELMALAYANUR,. CHANDRASEKARAN.C.,N,SP,M,42,GEN,325,174345,123976,123907
2006,MELMALAYANUR,. THANGAVELU.R.,N,IND,M,59,GEN,245,174345,123976,123907
2006,MELMALAYANUR,. GOVINDARASU.K.,N,IND,M,61,GEN,196,174345,123976,123907
2006,GINGEE,. KANNAN.V,W,DMK,M,51,GEN,62350,179189,129948,129946
2006,GINGEE,. MASILAMANI. DR.R,N,MDMK,M,55,GEN,49417,179189,129948,129946
2006,GINGEE,. RAJENDRAN.D,N,DMDK,M,41,GEN,12491,179189,129948,129946
2006,GINGEE,. MANIVANNAN.R,N,IND,M,26,SC,1670,179189,129948,129946
2006,GINGEE,. RAJENDERAN.M.S,N,BJP,M,34,GEN,1509,179189,129948,129946
2006,GINGEE,. KALIYAMURTHI.G,N,BSP,M,40,SC,1043,179189,129948,129946
2006,GINGEE,. GOVINDARASU.K,N,IND,M,60,GEN,629,179189,129948,129946
2006,GINGEE,. GANESAN.C,N,IND,M,42,GEN,523,179189,129948,129946
2006,GINGEE,. POONGAVANAM.P,N,IND,M,31,SC,314,179189,129948,129946
2006,TINDIVANAM,. SHANMUGAM. C.VE.,W,AIADMK,M,41,GEN,55856,153528,118765,118735
2006,TINDIVANAM,. KARUNANITHI. M,N,PMK,M,43,GEN,53648,153528,118765,118735
2006,TINDIVANAM,. LAKSHMANAN. K,N,DMDK,M,31,GEN,4364,153528,118765,118735
2006,TINDIVANAM,. MANICKAM K,N,IND,M,40,GEN,2102,153528,118765,118735
2006,TINDIVANAM,. THANASEKARAN S,N,IND,M,40,GEN,827,153528,118765,118735
2006,TINDIVANAM,. SEKAR NAYAKAR. I.M,N,BJP,M,43,GEN,674,153528,118765,118735
2006,TINDIVANAM,. GANESAN R,N,IND,M,40,GEN,432,153528,118765,118735
2006,TINDIVANAM,. INIYADHAYALAN. G,N,IND,M,51,GEN,332,153528,118765,118735
2006,TINDIVANAM,. STEEPHAN RAJ. S,N,BSP,M,36,GEN,237,153528,118765,118735
2006,TINDIVANAM,. SUBRAMANIYAN E,N,IND,M,40,GEN,158,153528,118765,118735
2006,TINDIVANAM,. SATHIYAMOORTHY A,N,IND,M,40,GEN,105,153528,118765,118735
2006,VANUR,. GANAPATHY.N.,W,AIADMK,M,42,SC,59978,201206,140886,140884
2006,VANUR,. SOUNDARARAJAN.N.,N,PMK,M,43,SC,55942,201206,140886,140884
2006,VANUR,. RAJA .K.,N,DMDK,M,34,SC,19051,201206,140886,140884
2006,VANUR,. JAYAPAL.M.,N,IND,M,36,SC,1718,201206,140886,140884
2006,VANUR,. GOVINDASAMY.A.,N,BSP,M,36,SC,1181,201206,140886,140884
2006,VANUR,. PARAMASIVAM.D.,N,BJP,M,35,SC,1042,201206,140886,140884
2006,VANUR,. KOTHANDARAMAN.S.,N,IND,M,36,SC,912,201206,140886,140884
2006,VANUR,. KUMARASELVAM.M.,N,IND,M,39,SC,629,201206,140886,140884
2006,VANUR,. AYYAPPAN.V.,N,IND,M,34,SC,431,201206,140886,140884
2006,KANDAMANGALAM,. PUSHPARAJ. S,W,DMK,M,35,SC,64620,186058,139456,139441
2006,KANDAMANGALAM,. SUBRAMANIYAN. V,N,AIADMK,M,61,SC,57245,186058,139456,139441
2006,KANDAMANGALAM,. RAJACHANDRA SEKAR.P.,N,DMDK,M,35,SC,12509,186058,139456,139441
2006,KANDAMANGALAM,. VEERAMUTHU.V.,N,IND,M,47,SC,1728,186058,139456,139441
2006,KANDAMANGALAM,. PALARAMAN.K,N,AIVP,M,53,SC,966,186058,139456,139441
2006,KANDAMANGALAM,. SELVAM.P.,N,BSP,M,32,SC,627,186058,139456,139441
2006,KANDAMANGALAM,. DEVI.K.,N,BJP,F,42,SC,531,186058,139456,139441
2006,KANDAMANGALAM,. SUDHAKAR.S.,N,IND,M,25,SC,408,186058,139456,139441
2006,KANDAMANGALAM,. SAKTHIVEL.J.M.,N,IND,M,39,SC,330,186058,139456,139441
2006,KANDAMANGALAM,. TAMILARASAN.B.,N,IND,M,31,SC,255,186058,139456,139441
2006,KANDAMANGALAM,. SUBRAMANI.E.,N,IND,M,36,SC,222,186058,139456,139441
2006,VILLUPURAM,. PONMUDY.K,W,DMK,M,55,GEN,72462,212630,154617,154617
2006,VILLUPURAM,. PASUPATHY.R,N,AIADMK,M,36,GEN,62714,212630,154617,154617
2006,VILLUPURAM,. DURAISAMY.D,N,DMDK,M,34,GEN,13621,212630,154617,154617
2006,VILLUPURAM,. VETRISELVAN.V,N,IND,M,34,GEN,1523,212630,154617,154617
2006,VILLUPURAM,. SUKUMAR.V,N,BJP,M,42,GEN,994,212630,154617,154617
2006,VILLUPURAM,. MOHAMAD JAKKIRIYA.M,N,IND,M,61,GEN,845,212630,154617,154617
2006,VILLUPURAM,. VAIKUNTHAN.V,N,BSP,M,41,SC,804,212630,154617,154617
2006,VILLUPURAM,. RAVICHANDRAN.V,N,IND,M,43,GEN,690,212630,154617,154617
2006,VILLUPURAM,. PRAKASAM.V,N,IND,M,33,SC,321,212630,154617,154617
2006,VILLUPURAM,. MOHAMED ALI JINNA.M,N,IND,M,42,GEN,221,212630,154617,154617
2006,VILLUPURAM,. ELANTHIRAIYAN.D,N,IND,M,29,GEN,144,212630,154617,154617
2006,VILLUPURAM,. PALANI.G,N,IND,M,43,GEN,117,212630,154617,154617
2006,VILLUPURAM,. KALIYAMOORTHY.E,N,IND,M,41,SC,75,212630,154617,154617
2006,VILLUPURAM,. SADAGOPAN.K,N,IND,M,56,GEN,69,212630,154617,154617
2006,MUGAIYUR,. KALIYAVARATHAN.V.A.T,W,PMK,M,44,GEN,46313,188747,128304,128303
2006,MUGAIYUR,. SINTHANAISELVAN,N,VCK,M,40,GEN,26807,188747,128304,128303
2006,MUGAIYUR,. VENGATESAN.L,N,DMDK,M,38,GEN,24686,188747,128304,128303
2006,MUGAIYUR,. SAMBATH.A.G.,N,IND,M,53,GEN,21384,188747,128304,128303
2006,MUGAIYUR,. RAGU.N,N,IND,M,37,GEN,2900,188747,128304,128303
2006,MUGAIYUR,. SAMPATH.A.V,N,IND,M,34,GEN,1701,188747,128304,128303
2006,MUGAIYUR,. SAMPATH.R.,N,IND,M,47,GEN,1087,188747,128304,128303
2006,MUGAIYUR,. KRISHNAMOORTHY.R.,N,IND,M,26,SC,738,188747,128304,128303
2006,MUGAIYUR,. SAKTHIVEL.R.,N,IND,M,36,SC,534,188747,128304,128303
2006,MUGAIYUR,. KUMAR.K,N,SP,M,36,GEN,503,188747,128304,128303
2006,MUGAIYUR,. SAMPATH.V,N,IND,M,31,GEN,420,188747,128304,128303
2006,MUGAIYUR,. NAGESWARARAO .S.U.,N,BSP,M,35,ST,414,188747,128304,128303
2006,MUGAIYUR,. JAYAKUMAR.K.P.J.,N,BJP,M,36,GEN,413,188747,128304,128303
2006,MUGAIYUR,. DHANAPAL.M.,N,IND,M,43,SC,403,188747,128304,128303
2006,THIRUNAVALUR,. KUMARAGURU. R,W,AIADMK,M,45,GEN,57235,166440,125884,125832
2006,THIRUNAVALUR,. VEERAPANDIAN.V.S.,N,DMK,M,39,GEN,51048,166440,125884,125832
2006,THIRUNAVALUR,. UDHAYAKUMAR. M.S.,N,DMDK,M,38,GEN,11366,166440,125884,125832
2006,THIRUNAVALUR,. VERAPATHIRAN. M,N,IND,M,75,GEN,2116,166440,125884,125832
2006,THIRUNAVALUR,". MUTHUKUMAR, B",N,BJP,M,33,GEN,1596,166440,125884,125832
2006,THIRUNAVALUR,. PARTHEBAN. A,N,BSP,M,37,SC,672,166440,125884,125832
2006,THIRUNAVALUR,. PANDURNGAN. G.M.,N,IND,M,58,GEN,601,166440,125884,125832
2006,THIRUNAVALUR,. SAMYKANNU. N,N,SP,M,32,GEN,308,166440,125884,125832
2006,THIRUNAVALUR,. VIJAYARAGAVAN. D,N,IND,M,60,GEN,295,166440,125884,125832
2006,THIRUNAVALUR,. KUMARAGURU. S,N,IND,M,30,GEN,279,166440,125884,125832
2006,THIRUNAVALUR,. PERIYASAMY. R,N,IND,M,34,GEN,180,166440,125884,125832
2006,THIRUNAVALUR,. ARUL NEHRU. M.V.,N,IND,M,45,GEN,136,166440,125884,125832
2006,ULUNDURPET,. THIRUNAVUKARASU.K,W,DMK,M,45,SC,65662,214774,149062,149061
2006,ULUNDURPET,. VIJAYARAGHAVAN. E,N,VCK,M,39,SC,46878,214774,149062,149061
2006,ULUNDURPET,. SHANMUGAM. C,N,DMDK,M,37,SC,30411,214774,149062,149061
2006,ULUNDURPET,. RAMALINGAM. V,N,BJP,M,58,SC,3099,214774,149062,149061
2006,ULUNDURPET,. KANNAN. A,N,IND,M,41,SC,3011,214774,149062,149061
2006,NELLIKUPPAM,. RAJENDRAN.SABA.,W,DMK,M,44,GEN,57403,164369,124369,124365
2006,NELLIKUPPAM,. SABAPATHI MOHAN.R.T,N,MDMK,M,53,GEN,45323,164369,124369,124365
2006,NELLIKUPPAM,. SIVAKOLUNTHU.P,N,DMDK,M,40,GEN,15853,164369,124369,124365
2006,NELLIKUPPAM,. SUGUMARAN.J,N,BJP,M,40,GEN,1160,164369,124369,124365
2006,NELLIKUPPAM,. SARAVANAN.M.,N,IND,M,32,GEN,1043,164369,124369,124365
2006,NELLIKUPPAM,. IYAPPAN. K,N,BSP,M,35,SC,947,164369,124369,124365
2006,NELLIKUPPAM,. SARANGAPANI.P,N,IND,M,39,GEN,924,164369,124369,124365
2006,NELLIKUPPAM,. KALIYAMOORTHY.N.,N,CPI(ML)(L),M,62,GEN,889,164369,124369,124365
2006,NELLIKUPPAM,. KUMAR.A.K,N,SP,M,44,GEN,432,164369,124369,124365
2006,NELLIKUPPAM,. ARULMURUGAN. K,N,IND,M,28,GEN,391,164369,124369,124365
2006,CUDDALORE,. IYAPPAN.G.,W,DMK,M,49,GEN,67003,196095,140291,140286
2006,CUDDALORE,. KUMAR.G.,N,AIADMK,M,43,GEN,60737,196095,140291,140286
2006,CUDDALORE,. JAYAKUMAR.G.V.,N,DMDK,M,47,GEN,7866,196095,140291,140286
2006,CUDDALORE,. SIVAKUMAR.P.,N,BJP,M,42,GEN,1803,196095,140291,140286
2006,CUDDALORE,. SRIRAMULU.S,N,IND,M,67,GEN,797,196095,140291,140286
2006,CUDDALORE,. SRIVATHSAN.J,N,IND,M,40,GEN,776,196095,140291,140286
2006,CUDDALORE,. AMUDHAN.A.,N,BSP,M,26,SC,666,196095,140291,140286
2006,CUDDALORE,. SRIDHAR.G.,N,IND,M,34,GEN,426,196095,140291,140286
2006,CUDDALORE,. ARUMUGAM.M.,N,AIFB,M,32,SC,212,196095,140291,140286
2006,PANRUTI,. VELMURUGAN.T.,W,PMK,M,37,GEN,54653,175294,143153,143148
2006,PANRUTI,. RAJENDIRAN.R.,N,AIADMK,M,46,GEN,54505,175294,143153,143148
2006,PANRUTI,. RAMACHANDRAN.S,N,DMDK,M,69,GEN,30133,175294,143153,143148
2006,PANRUTI,. BALU.S,N,IND,M,28,GEN,1366,175294,143153,143148
2006,PANRUTI,. KUMARAGURU.V.K,N,IND,M,34,GEN,793,175294,143153,143148
2006,PANRUTI,. SELVAKUMAR.R M,N,BJP,M,43,GEN,713,175294,143153,143148
2006,PANRUTI,. RAMAMOORTHY.G.,N,BSP,M,29,SC,494,175294,143153,143148
2006,PANRUTI,. KAMALAKANNAN.C.,N,IND,M,26,GEN,491,175294,143153,143148
2006,KURINJIPADI,. PANNEERSELVAM.M.R.K.,W,DMK,M,48,GEN,56462,167658,123719,123708
2006,KURINJIPADI,. RAMALINGAM.N.,N,MDMK,M,48,GEN,54547,167658,123719,123708
2006,KURINJIPADI,. SUNDARAMOORTHY.R.,N,DMDK,M,59,GEN,8541,167658,123719,123708
2006,KURINJIPADI,. SARAVANASUNDARAM.D.,N,BJP,M,31,GEN,1002,167658,123719,123708
2006,KURINJIPADI,. HARI KRISHNAN.G.,N,BSP,M,36,SC,636,167658,123719,123708
2006,KURINJIPADI,. KALIYAMOORTHY.C.,N,RSP,M,55,GEN,590,167658,123719,123708
2006,KURINJIPADI,. BALASUBRAMANIAN.A,N,IND,M,35,SC,515,167658,123719,123708
2006,KURINJIPADI,. PAZHNI MURUGAN.V.,N,IND,M,35,GEN,431,167658,123719,123708
2006,KURINJIPADI,. KANTHARAJAN.B,N,IND,M,61,SC,334,167658,123719,123708
2006,KURINJIPADI,. CHANDRA.P.,N,IND,F,44,GEN,276,167658,123719,123708
2006,KURINJIPADI,. MURALIDHARAN.S.,N,JD(U),M,44,SC,206,167658,123719,123708
2006,KURINJIPADI,. KANNAPPAN.R.,N,IND,M,61,GEN,168,167658,123719,123708
2006,BHUVANAGIRI,. SELVI RAMAJAYAM,W,AIADMK,F,39,GEN,65505,167859,127867,127834
2006,BHUVANAGIRI,. DEVADASS.K.,N,PMK,M,54,GEN,50682,167859,127867,127834
2006,BHUVANAGIRI,. SHAFIUDDIN.S.,N,DMDK,M,38,GEN,7292,167859,127867,127834
2006,BHUVANAGIRI,. ELUMALAI.S.,N,BJP,M,35,GEN,1237,167859,127867,127834
2006,BHUVANAGIRI,. VENKATACHALAPATHY.R,N,IND,M,44,GEN,580,167859,127867,127834
2006,BHUVANAGIRI,. BABU.S,N,IND,M,36,GEN,512,167859,127867,127834
2006,BHUVANAGIRI,. JAYABALAN.K,N,BSP,M,48,SC,454,167859,127867,127834
2006,BHUVANAGIRI,. BHUVANENDIRAN.A.G,N,IND,M,30,GEN,379,167859,127867,127834
2006,BHUVANAGIRI,. VENKATESAN.V,N,SP,M,46,GEN,302,167859,127867,127834
2006,BHUVANAGIRI,. RADHAKRISHNAN.R,N,IND,M,40,SC,259,167859,127867,127834
2006,BHUVANAGIRI,. BALASUBRAMANIYAN.K,N,IND,M,46,GEN,217,167859,127867,127834
2006,BHUVANAGIRI,. BATCHAMIYAN.S,N,IND,M,45,GEN,154,167859,127867,127834
2006,BHUVANAGIRI,. ARUMUGAM.R,N,AIFB,M,58,SC,150,167859,127867,127834
2006,BHUVANAGIRI,. SELVI.M,N,IND,F,36,GEN,111,167859,127867,127834
2006,KATTUMANNARKOIL,. RAVIKUMAR.D.,W,VCK,M,45,SC,57244,152743,111245,111245
2006,KATTUMANNARKOIL,. VALLALPERUMAN.P.,N,INC,M,56,SC,43830,152743,111245,111245
2006,KATTUMANNARKOIL,. UMANATH.R.,N,DMDK,M,33,SC,6556,152743,111245,111245
2006,KATTUMANNARKOIL,. SELLAKKANNU.S.,N,AIVP,M,63,SC,902,152743,111245,111245
2006,KATTUMANNARKOIL,. VETRIKUMAR.P.,N,IND,M,33,SC,843,152743,111245,111245
2006,KATTUMANNARKOIL,. VASANTHAKUMAR.A.,N,BJP,M,33,SC,818,152743,111245,111245
2006,KATTUMANNARKOIL,. MURUGANATHAM.M.,N,IND,M,29,SC,542,152743,111245,111245
2006,KATTUMANNARKOIL,. BALAGURU.A.,N,BSP,M,45,SC,510,152743,111245,111245
2006,CHIDAMBARAM,. ARUNMOZHIDEVAN.A.,W,AIADMK,M,37,GEN,56327,147220,111106,111066
2006,CHIDAMBARAM,. BALAKRISHNAN.K.,N,CPI(M),M,56,GEN,39517,147220,111106,111066
2006,CHIDAMBARAM,. RAJAMANNAN.P,N,DMDK,M,44,GEN,10303,147220,111106,111066
2006,CHIDAMBARAM,. SRINIVASAN.A.,N,BJP,M,30,GEN,1054,147220,111106,111066
2006,CHIDAMBARAM,. VELMURUGAN.P,N,IND,M,45,GEN,954,147220,111106,111066
2006,CHIDAMBARAM,. VINOBA.C,N,IND,M,34,SC,797,147220,111106,111066
2006,CHIDAMBARAM,. BARATHIDASAN.K,N,BSP,M,38,SC,453,147220,111106,111066
2006,CHIDAMBARAM,. SUNDARAVINAYAGAM.N,N,IND,M,43,GEN,326,147220,111106,111066
2006,CHIDAMBARAM,. BALAKRISHNAN.R,N,IND,M,36,GEN,275,147220,111106,111066
2006,CHIDAMBARAM,. JAISANKAR.P,N,IND,M,30,GEN,207,147220,111106,111066
2006,CHIDAMBARAM,. BALAKRISHNAN.K,N,IND,M,49,GEN,147,147220,111106,111066
2006,CHIDAMBARAM,. VASU.S,N,SP,M,55,GEN,126,147220,111106,111066
2006,CHIDAMBARAM,. BALAKRISHNAN.K,N,IND,M,49,GEN,115,147220,111106,111066
2006,CHIDAMBARAM,. BARATHIMOHAN.K,N,AIFB,M,39,SC,114,147220,111106,111066
2006,CHIDAMBARAM,. RAMACHANDRAN.G,N,IND,M,53,GEN,107,147220,111106,111066
2006,CHIDAMBARAM,. ABDUL ALI.A,N,IND,M,56,GEN,97,147220,111106,111066
2006,CHIDAMBARAM,. ARCHUNAN.T,N,IND,M,49,SC,83,147220,111106,111066
2006,CHIDAMBARAM,. ABDULHALIM.A,N,IND,M,30,GEN,64,147220,111106,111066
2006,VRIDHACHALAM,. VIJAYAKANTH.A.,W,DMDK,M,55,GEN,61337,197117,151752,151731
2006,VRIDHACHALAM,. GOVINDASAMY.R.,N,PMK,M,55,GEN,47560,197117,151752,151731
2006,VRIDHACHALAM,. KASINATHAN.R.,N,AIADMK,M,55,GEN,35876,197117,151752,151731
2006,VRIDHACHALAM,. ARAVIND.V.,N,BJP,M,36,GEN,1265,197117,151752,151731
2006,VRIDHACHALAM,. VIJAYAKANTH.C.,N,IND,M,26,GEN,1174,197117,151752,151731
2006,VRIDHACHALAM,. MANGAPILLAI.K.,N,SP,M,34,SC,878,197117,151752,151731
2006,VRIDHACHALAM,. VIJAYAKANTH.K.,N,IND,M,30,GEN,832,197117,151752,151731
2006,VRIDHACHALAM,. SENTHILMURUGAN.S.,N,BSP,M,34,SC,646,197117,151752,151731
2006,VRIDHACHALAM,. VIJAYAKANTH.A.,N,IND,M,27,SC,589,197117,151752,151731
2006,VRIDHACHALAM,. SAMY.N.,N,IND,M,42,SC,489,197117,151752,151731
2006,VRIDHACHALAM,. DURAI RAMACHANDARAN,N,IND,M,44,GEN,377,197117,151752,151731
2006,VRIDHACHALAM,. PRADEEPKUMAR.S.,N,IND,M,26,GEN,313,197117,151752,151731
2006,VRIDHACHALAM,. SRINIVASAN.S.,N,IND,M,25,GEN,208,197117,151752,151731
2006,VRIDHACHALAM,. DEVI JARENA.C.,N,IND,F,49,GEN,187,197117,151752,151731
2006,MANGALORE,. SELVAM.K,W,VCK,M,45,SC,62217,193879,142353,142353
2006,MANGALORE,. GANESAN.V.,N,DMK,M,46,SC,55303,193879,142353,142353
2006,MANGALORE,. MAHADEVAN.D,N,DMDK,M,37,SC,15992,193879,142353,142353
2006,MANGALORE,. THIRUVALLUVAN.K,N,IND,M,57,SC,2462,193879,142353,142353
2006,MANGALORE,. NARENTHERAN.R.,N,BJP,M,32,SC,2173,193879,142353,142353
2006,MANGALORE,. ELAVARASAN.T,N,IND,M,29,SC,1585,193879,142353,142353
2006,MANGALORE,. KOLANJINATHAN.V,N,IND,M,39,SC,723,193879,142353,142353
2006,MANGALORE,. SUBRAMANIAN.V,N,IND,M,46,SC,601,193879,142353,142353
2006,MANGALORE,. KANNAN.K.,N,IND,M,29,SC,585,193879,142353,142353
2006,MANGALORE,. GANESAN.P,N,IND,M,28,SC,364,193879,142353,142353
2006,MANGALORE,. GANESAN.G,N,IND,M,42,SC,344,193879,142353,142353
2006,RISHIVANDIAM,. SIVARAJ. S,W,INC,M,51,GEN,54793,186451,128194,128194
2006,RISHIVANDIAM,. ATHINARAYANAN. L,N,AIADMK,M,43,GEN,46858,186451,128194,128194
2006,RISHIVANDIAM,. GOVINDAN. T.K.,N,DMDK,M,29,GEN,20283,186451,128194,128194
2006,RISHIVANDIAM,. GOVINDARAJ. M,N,IND,M,31,GEN,2757,186451,128194,128194
2006,RISHIVANDIAM,. RAJA SUNDARAM. B,N,BJP,M,33,GEN,1992,186451,128194,128194
2006,RISHIVANDIAM,. DHARMALINGAM. MARUR.,N,LJP,M,60,SC,1511,186451,128194,128194
2006,CHINNASALEM,. UDHAYASOORIYAN. T,W,DMK,M,42,GEN,64036,179669,132301,132298
2006,CHINNASALEM,. MOHAN. P,N,AIADMK,M,55,GEN,43758,179669,132301,132298
2006,CHINNASALEM,. SUBBARAYALU. R,N,DMDK,M,49,GEN,19476,179669,132301,132298
2006,CHINNASALEM,. MANNAN. M.P.,N,IND,M,46,SC,1892,179669,132301,132298
2006,CHINNASALEM,. KALAIVENDHAN. M,N,BSP,M,54,SC,840,179669,132301,132298
2006,CHINNASALEM,. BALASUBRAMANIAN. PON,N,BJP,M,40,GEN,806,179669,132301,132298
2006,CHINNASALEM,. MANAMOHANADOSS. A,N,LJP,M,33,SC,792,179669,132301,132298
2006,CHINNASALEM,. SEKAR. K,N,IND,M,39,GEN,380,179669,132301,132298
2006,CHINNASALEM,. ARUN KENNADY. A,N,IND,M,41,GEN,318,179669,132301,132298
2006,SANKARAPURAM,. ANGAIYARKANNI. A (SELVI),W,DMK,F,28,GEN,62970,206139,144844,144844
2006,SANKARAPURAM,. SANNIYASI. P,N,AIADMK,M,59,GEN,60504,206139,144844,144844
2006,SANKARAPURAM,. CHEZHIYAN. R,N,DMDK,M,32,GEN,14773,206139,144844,144844
2006,SANKARAPURAM,. ANNAMMAL . C (TMT.),N,IND,F,38,SC,2343,206139,144844,144844
2006,SANKARAPURAM,. POOBATHI. C,N,BSP,M,37,SC,1473,206139,144844,144844
2006,SANKARAPURAM,. AIYADURAI. V,N,IND,M,51,SC,1269,206139,144844,144844
2006,SANKARAPURAM,. AYYAKKANNU. S,N,SP,M,44,SC,804,206139,144844,144844
2006,SANKARAPURAM,. RAJKUMAR. J,N,BJP,M,44,GEN,708,206139,144844,144844
2006,HOSUR,. GOPINATH.K,W,INC,M,42,GEN,90647,312387,215476,215406
2006,HOSUR,. SAMPANGIRAMAIAH.V,N,AIADMK,M,65,GEN,78096,312387,215476,215406
2006,HOSUR,. VENKATASAMY.B,N,BJP,M,71,GEN,23514,312387,215476,215406
2006,HOSUR,. CHANDIRAN.V,N,DMDK,M,42,GEN,14401,312387,215476,215406
2006,HOSUR,. RAMASAMY.G.C,N,IND,M,50,GEN,3375,312387,215476,215406
2006,HOSUR,. CHITRAMBALAM.M,N,BSP,M,40,SC,2227,312387,215476,215406
2006,HOSUR,. KRISHNA REDDY.N,N,TNJC,M,60,GEN,1186,312387,215476,215406
2006,HOSUR,. BASHA.A,N,IND,M,61,GEN,1092,312387,215476,215406
2006,HOSUR,. GOWRAPPA.K,N,IND,M,52,SC,868,312387,215476,215406
2006,THALLI,. RAMACHANDRAN T,W,IND,M,38,GEN,30032,180674,123936,123888
2006,THALLI,. NAGARAJA REDDY P,N,CPI,M,51,GEN,25437,180674,123936,123888
2006,THALLI,. GOWDA N.S.M.,N,JD(S),M,35,GEN,23628,180674,123936,123888
2006,THALLI,. BUTTANNA Y,N,IND,M,41,GEN,20196,180674,123936,123888
2006,THALLI,. MURALIDHARAN K.V.,N,BJP,M,39,GEN,12912,180674,123936,123888
2006,THALLI,. HARI V,N,DMDK,M,28,GEN,5356,180674,123936,123888
2006,THALLI,. VINDAI VENDAN V,N,IND,M,55,GEN,3032,180674,123936,123888
2006,THALLI,. MUNIRAJ R,N,BSP,M,46,SC,1761,180674,123936,123888
2006,THALLI,. SAKULAN M,N,IND,M,59,GEN,1534,180674,123936,123888
2006,KAVERIPATTINAM,. MEGANATHAN T A,W,PMK,M,46,GEN,64878,183149,141183,141173
2006,KAVERIPATTINAM,. MUNUSAMY K P,N,AIADMK,M,54,GEN,53144,183149,141183,141173
2006,KAVERIPATTINAM,. CHINNARAJ K R,N,DMDK,M,36,GEN,14892,183149,141183,141173
2006,KAVERIPATTINAM,. VENKATESAN V,N,IND,M,37,GEN,2509,183149,141183,141173
2006,KAVERIPATTINAM,. RAJAMANI T.,N,IND,M,49,GEN,1511,183149,141183,141173
2006,KAVERIPATTINAM,. ARUL MOZHI M,N,BSP,M,37,SC,1173,183149,141183,141173
2006,KAVERIPATTINAM,. KUPPUSAMY D,N,IND,M,50,GEN,1069,183149,141183,141173
2006,KAVERIPATTINAM,. KAVIARASU S,N,IND,M,32,GEN,1043,183149,141183,141173
2006,KAVERIPATTINAM,. MADAPPAN K,N,BJP,M,63,GEN,954,183149,141183,141173
2006,KRISHNAGIRI,. SENGUTTUVAN T,W,DMK,M,53,GEN,69068,197095,140275,140271
2006,KRISHNAGIRI,. GOVINDARAJ V,N,AIADMK,M,46,GEN,50873,197095,140275,140271
2006,KRISHNAGIRI,. GOVINDARAJ R,N,DMDK,M,38,GEN,10894,197095,140275,140271
2006,KRISHNAGIRI,. DAVIT P,N,NCP,M,54,GEN,1913,197095,140275,140271
2006,KRISHNAGIRI,. RAJU V,N,IND,M,37,GEN,1841,197095,140275,140271
2006,KRISHNAGIRI,. ABIMANNAN C,N,BSP,M,30,GEN,1672,197095,140275,140271
2006,KRISHNAGIRI,. RAMESH S,N,IND,M,42,GEN,1100,197095,140275,140271
2006,KRISHNAGIRI,. CHENNAIYAN C,N,IND,M,57,GEN,938,197095,140275,140271
2006,KRISHNAGIRI,. MUNAVARIBEGUM S,N,BJP,F,41,GEN,812,197095,140275,140271
2006,KRISHNAGIRI,. KRISHNAMOORTHY RAO,N,IND,M,48,GEN,594,197095,140275,140271
2006,KRISHNAGIRI,. GURU RAJAN M R,N,UCPI,M,36,GEN,566,197095,140275,140271
2006,BARGUR,. THAMBIDURAI M,W,AIADMK,M,59,GEN,61299,197892,143663,143663
2006,BARGUR,. VETRISELVAN V,N,DMK,M,51,GEN,58091,197892,143663,143663
2006,BARGUR,. GOVINDARAJ K.V.,N,DMDK,M,40,GEN,11157,197892,143663,143663
2006,BARGUR,. NARAYANASAMY C,N,IND,M,42,GEN,5666,197892,143663,143663
2006,BARGUR,. MANI R,N,NCP,M,29,GEN,2519,197892,143663,143663
2006,BARGUR,. VENKATESAN K,N,IND,M,37,GEN,1460,197892,143663,143663
2006,BARGUR,. SARAVANAN R,N,IND,M,35,GEN,987,197892,143663,143663
2006,BARGUR,. ELAVARASAN A,N,BSP,M,26,SC,765,197892,143663,143663
2006,BARGUR,. SUBRAMANIAN B,N,BJP,M,60,GEN,679,197892,143663,143663
2006,BARGUR,. ASOKHAN K,N,IND,M,47,GEN,567,197892,143663,143663
2006,BARGUR,. GUNASEKARAN K,N,IND,M,37,GEN,473,197892,143663,143663
2006,HARUR,. DILLIBABU.P,W,CPI(M),M,41,SC,71030,223534,155411,155411
2006,HARUR,. GOVINDASAMY. K,N,VCK,M,37,SC,57337,223534,155411,155411
2006,HARUR,. ARJUNAN.P,N,DMDK,M,58,SC,15754,223534,155411,155411
